98,9,775,289,853,553,0.950
98,10,123,311,182,466,0.950
98,12,429,229,519,482,0.950
98,4,557,320,688,571,0.950
98,21,305,237,377,386,0.950
99,1,963,258,1176,716,0.950
99,3,186,280,298,551,0.950
99,5,681,299,786,572,0.950
99,9,775,290,854,554,0.950
99,10,126,311,184,467,0.950
99,12,428,229,517,483,0.950
99,4,547,298,688,573,0.950
100,1,963,258,1175,716,0.950
100,3,185,280,299,551,0.950
100,5,681,298,787,571,0.950
100,9,777,291,853,554,0.950
100,10,129,311,186,466,0.950
100,12,430,228,518,483,0.950
100,4,545,297,688,574,0.950
100,7,499,337,563,496,0.950
101,1,963,259,1176,716,0.950
101,3,189,280,299,551,0.950
101,5,686,297,787,571,0.950
101,9,777,291,855,555,0.950
101,10,133,311,188,465,0.950
101,12,430,230,517,483,0.950
101,4,550,297,689,576,0.950
102,1,963,259,1176,716,0.950
102,3,190,280,300,552,0.950
102,5,688,298,787,573,0.950
102,9,778,293,855,555,0.950
102,10,135,311,190,465,0.950
102,12,432,231,522,483,0.950
102,4,551,296,688,576,0.950
103,1,964,260,1176,716,0.950
103,3,193,281,301,554,0.950
103,5,709,299,786,561,0.950
103,9,778,295,855,556,0.950
103,10,135,314,191,464,0.950
103,12,435,232,528,484,0.950
103,4,557,297,688,577,0.950
103,21,305,240,379,390,0.950
104,1,964,259,1176,716,0.950
104,3,196,283,302,557,0.950
104,5,709,300,787,569,0.950
104,9,778,296,853,556,0.950
104,10,137,318,192,460,0.950
104,12,435,233,529,485,0.950
104,4,559,300,687,577,0.950
104,21,305,240,380,390,0.950
105,1,963,260,1177,716,0.950
105,3,198,285,303,556,0.950
105,5,709,301,788,569,0.950
105,9,778,297,853,557,0.950
105,10,141,319,193,458,0.950
105,12,435,237,528,486,0.950
105,4,563,304,687,577,0.950
106,1,964,260,1177,716,0.950
106,3,196,286,305,556,0.950
106,5,707,302,787,571,0.950
106,9,777,297,851,559,0.950
106,10,143,313,196,458,0.950
106,12,435,232,530,487,0.950
106,4,567,326,688,578,0.950
106,21,306,243,379,391,0.950
107,1,962,262,1176,716,0.950
107,3,197,287,306,554,0.950
107,5,702,301,788,575,0.950
107,9,777,298,851,560,0.950
107,12,436,233,530,488,0.950
107,4,568,328,687,578,0.950
108,1,963,262,1176,716,0.950
108,3,196,287,307,552,0.950
108,5,701,303,788,572,0.950
108,9,778,299,852,561,0.950
108,12,437,233,529,488,0.950
108,4,569,327,687,579,0.950
108,21,301,247,370,391,0.950
109,1,963,263,1176,716,0.950
109,3,196,285,308,553,0.950
109,5,700,304,788,572,0.950
109,9,778,300,853,562,0.950
109,12,439,233,529,487,0.950
109,4,568,329,686,580,0.950
109,10,150,313,199,455,0.950
110,1,963,263,1177,716,0.950
110,3,197,284,310,552,0.950
110,5,681,303,787,576,0.950
110,9,777,301,853,563,0.950
110,12,440,237,528,488,0.950
110,4,569,329,687,580,0.950
110,10,152,312,202,453,0.950
111,1,963,263,1177,716,0.950
111,3,202,282,311,548,0.950
111,5,680,302,787,576,0.950
111,9,778,302,854,563,0.950
111,12,442,237,530,488,0.950
111,4,572,333,682,581,0.950
111,10,154,311,203,454,0.950
112,1,963,264,1177,716,0.950
112,3,205,282,312,543,0.950
112,5,680,300,788,576,0.950
112,9,779,302,854,564,0.950
112,12,443,236,532,488,0.950
112,4,570,332,687,583,0.950
112,10,156,311,203,454,0.950
113,1,963,266,1177,716,0.950
113,3,202,281,313,539,0.950
113,5,680,302,787,573,0.950
113,9,779,303,854,565,0.950
113,12,446,236,536,488,0.950
113,4,571,337,690,583,0.950
113,10,157,312,205,456,0.950
114,1,963,266,1177,716,0.950
114,3,203,280,314,536,0.950
114,5,680,302,789,580,0.950
114,9,780,304,853,565,0.950
114,12,447,233,538,487,0.950
114,4,571,333,688,584,0.950
114,10,159,315,206,457,0.950
115,1,963,268,1176,716,0.950
115,3,203,281,314,532,0.950
115,5,680,303,791,580,0.950
115,9,780,305,851,566,0.950
115,12,449,239,539,487,0.950
115,4,571,332,687,584,0.950
115,10,160,313,207,458,0.950
116,1,962,268,1175,717,0.950
116,3,202,282,314,532,0.950
116,5,679,306,792,584,0.950
116,9,780,306,850,567,0.950
116,12,451,239,541,486,0.950
116,4,570,328,686,585,0.950
117,1,962,269,1174,717,0.950
117,3,202,282,315,531,0.950
117,5,681,307,791,585,0.950
117,9,780,307,850,567,0.950
117,12,452,239,542,483,0.950
117,4,566,332,684,585,0.950
117,24,1213,463,1279,717,0.950
117,25,1172,324,1265,628,0.950
117,21,304,248,374,400,0.950
117,10,160,313,209,460,0.950
118,1,961,270,1173,717,0.950
118,3,203,283,316,532,0.950
118,5,705,307,791,578,0.950
118,9,781,306,852,568,0.950
118,12,453,240,542,479,0.950
118,24,1214,467,1279,717,0.950
118,25,1172,329,1270,637,0.950
118,21,304,249,374,400,0.950
118,10,162,314,210,460,0.950
119,1,961,270,1173,717,0.950
119,3,204,284,318,533,0.950
119,5,701,310,790,577,0.950
119,9,782,307,859,569,0.950
119,12,453,234,543,478,0.950
119,24,1214,480,1279,717,0.950
119,25,1172,328,1272,638,0.950
119,21,304,249,374,400,0.950
119,10,164,314,212,459,0.950
119,4,568,334,680,586,0.950
120,1,962,270,1174,717,0.950
120,3,208,286,316,534,0.950
120,5,702,310,790,581,0.950
120,9,782,307,848,569,0.950
120,12,453,231,542,477,0.950
120,24,1213,484,1279,717,0.950
120,25,1174,327,1274,637,0.950
120,21,305,250,376,401,0.950
120,10,168,314,214,459,0.950
120,4,569,337,680,586,0.950
121,1,962,270,1174,717,0.950
121,3,208,286,318,535,0.950
121,5,702,310,790,581,0.950
121,9,781,307,847,569,0.950
121,12,453,227,543,476,0.950
121,24,1212,475,1279,717,0.950
121,25,1176,325,1277,635,0.950
121,21,305,250,376,402,0.950
121,10,168,316,214,457,0.950
121,4,568,332,679,587,0.950
122,1,961,270,1174,717,0.950
122,3,210,287,317,536,0.950
122,5,698,310,790,582,0.950
122,9,779,307,850,569,0.950
122,12,455,230,545,476,0.950
122,24,1211,470,1279,717,0.950
122,21,305,251,377,402,0.950
122,10,170,316,216,454,0.950
123,1,961,271,1173,717,0.950
123,3,211,287,317,536,0.950
123,5,687,310,790,584,0.950
123,9,781,307,847,569,0.950
123,12,457,231,546,477,0.950
123,21,306,251,377,402,0.950
123,25,1168,328,1272,630,0.950
123,4,566,329,675,587,0.950
124,1,961,271,1173,717,0.950
124,3,209,286,316,534,0.950
124,5,683,311,790,586,0.950
124,9,782,307,847,569,0.950
124,12,459,232,548,478,0.950
124,21,306,251,377,403,0.950
124,4,564,323,676,588,0.950
125,1,961,272,1174,717,0.950
125,3,212,287,316,535,0.950
125,5,682,310,789,582,0.950
125,9,781,307,847,569,0.950
125,12,463,232,548,479,0.950
125,21,306,251,377,403,0.950
125,4,563,327,677,588,0.950
125,25,1167,326,1272,629,0.950
126,1,961,272,1172,717,0.950
126,3,218,286,314,533,0.950
126,5,682,311,789,583,0.950
126,9,781,307,848,569,0.950
126,12,465,231,552,479,0.950
126,21,306,251,377,402,0.950
127,1,961,271,1173,717,0.950
127,3,218,285,314,530,0.950
127,5,682,311,788,583,0.950
127,9,781,307,848,569,0.950
127,12,467,231,555,479,0.950
127,21,306,252,376,403,0.950
128,1,960,271,1172,717,0.950
128,3,217,284,312,529,0.950
128,5,683,312,788,583,0.950
128,9,780,307,848,569,0.950
128,12,469,230,553,478,0.950
128,21,306,252,377,403,0.950
129,1,960,271,1173,717,0.950
129,3,226,283,314,528,0.950
129,5,682,312,789,583,0.950
129,9,780,307,849,569,0.950
129,12,470,227,557,478,0.950
129,21,306,252,377,404,0.950
129,16,560,331,630,588,0.950
129,25,1166,313,1279,634,0.950
130,1,960,271,1171,717,0.950
130,3,228,282,317,523,0.950
130,5,682,312,789,582,0.950
130,9,780,307,848,569,0.950
130,12,471,230,560,478,0.950
130,21,306,252,377,405,0.950
130,16,559,332,632,589,0.950
130,25,1163,312,1279,634,0.950
131,1,960,270,1173,717,0.950
131,3,230,281,317,518,0.950
131,5,682,312,790,582,0.950
131,9,780,307,849,570,0.950
131,12,471,225,563,479,0.950
131,21,306,252,377,405,0.950
131,16,555,337,632,589,0.950
131,25,1171,312,1279,633,0.950
132,1,961,270,1173,716,0.950
132,3,232,280,319,514,0.950
132,5,683,312,792,583,0.950
132,9,781,308,849,570,0.950
132,12,473,242,550,478,0.950
132,21,306,253,376,405,0.950
132,16,554,336,631,589,0.950
133,1,961,270,1174,716,0.950
133,3,231,280,320,512,0.950
133,5,683,312,794,583,0.950
133,9,781,308,849,570,0.950
133,12,474,231,556,477,0.950
133,21,307,254,377,403,0.950
133,16,554,337,632,589,0.950
133,4,554,328,663,588,0.950
134,1,961,271,1173,716,0.950
134,3,232,279,321,511,0.950
134,5,683,311,795,582,0.950
134,9,780,308,850,570,0.950
134,12,476,224,563,476,0.950
134,21,306,254,376,406,0.950
134,16,554,335,633,589,0.950
134,4,555,325,671,588,0.950
135,1,961,271,1174,717,0.950
135,3,232,280,320,512,0.950
135,5,683,311,794,583,0.950
135,9,781,307,850,570,0.950
135,12,477,228,558,476,0.950
135,21,306,254,376,406,0.950
135,4,556,326,681,587,0.950
136,1,960,270,1174,717,0.950
136,3,234,279,319,511,0.950
136,5,682,312,794,583,0.950
136,9,781,307,850,569,0.950
136,12,480,226,562,473,0.950
136,21,306,254,377,406,0.950
136,4,557,326,681,588,0.950
137,1,960,270,1174,717,0.950
137,3,233,279,318,511,0.950
137,5,682,312,793,582,0.950
137,9,781,307,848,569,0.950
137,12,482,222,562,470,0.950
137,21,307,254,376,406,0.950
137,4,556,324,681,587,0.950
138,1,961,270,1173,717,0.950
138,3,228,280,320,512,0.950
138,5,684,313,792,579,0.950
138,9,779,307,851,570,0.950
138,12,484,230,556,469,0.950
138,21,307,254,375,405,0.950
138,4,555,325,681,587,0.950
138,25,1167,317,1238,627,0.950
139,1,960,270,1174,717,0.950
139,3,233,280,321,512,0.950
139,5,683,314,792,580,0.950
139,9,782,307,850,569,0.950
139,12,485,229,559,466,0.950
139,21,308,254,375,405,0.950
139,4,558,327,681,588,0.950
139,25,1164,313,1237,625,0.950
140,1,961,271,1174,717,0.950
140,3,236,279,323,513,0.950
140,5,684,315,794,583,0.950
140,9,782,307,850,569,0.950
140,4,555,325,682,586,0.950
140,25,1163,314,1237,622,0.950
141,1,961,271,1173,717,0.950
141,3,234,280,323,512,0.950
141,5,684,315,795,584,0.950
141,9,782,307,850,569,0.950
141,4,558,327,682,585,0.950
141,25,1162,314,1237,624,0.950
142,1,962,271,1173,717,0.950
142,3,236,280,323,510,0.950
142,5,688,315,794,578,0.950
142,9,782,307,852,569,0.950
142,4,559,328,684,585,0.950
142,25,1163,313,1236,635,0.950
142,12,491,223,580,463,0.950
143,1,962,271,1173,717,0.950
143,3,236,281,323,511,0.950
143,5,687,316,799,583,0.950
143,9,783,307,869,570,0.950
143,4,559,329,686,586,0.950
143,25,1163,314,1237,635,0.950
143,12,493,240,560,462,0.950
144,1,963,271,1173,717,0.950
144,3,231,280,327,510,0.950
144,5,687,316,799,585,0.950
144,9,784,307,882,570,0.950
144,4,561,327,685,588,0.950
144,25,1162,313,1239,635,0.950
144,12,495,241,561,462,0.950
145,1,963,271,1174,717,0.950
145,3,235,281,328,508,0.950
145,5,690,317,799,586,0.950
145,9,784,308,883,570,0.950
145,4,561,327,685,587,0.950
145,25,1161,313,1242,637,0.950
145,12,497,241,565,461,0.950
146,1,964,272,1175,718,0.950
146,3,235,280,331,505,0.950
146,5,687,317,800,583,0.950
146,9,782,308,884,569,0.950
146,4,562,326,685,588,0.950
146,25,1162,314,1238,632,0.950
146,12,500,236,572,460,0.950
146,26,1213,302,1279,491,0.950
147,1,965,271,1175,718,0.950
147,3,235,277,336,501,0.950
147,5,697,316,799,578,0.950
147,9,783,308,876,569,0.950
147,4,563,322,686,587,0.950
147,25,1162,313,1240,629,0.950
147,12,502,222,582,461,0.950
147,26,1212,302,1279,492,0.950
148,1,966,271,1175,718,0.950
148,3,241,275,336,499,0.950
148,5,701,316,796,578,0.950
148,9,783,307,874,569,0.950
148,4,563,321,687,587,0.950
148,25,1163,313,1237,632,0.950
148,12,504,220,591,463,0.950
148,26,1212,303,1279,492,0.950
149,1,966,271,1176,719,0.950
149,3,245,274,336,495,0.950
149,5,694,317,795,582,0.950
149,9,783,307,882,569,0.950
149,4,563,322,686,587,0.950
149,25,1163,314,1238,635,0.950
149,12,506,217,591,462,0.950
149,26,1212,303,1279,496,0.950
149,21,317,256,383,402,0.950
150,1,966,272,1177,719,0.950
150,3,246,273,335,492,0.950
150,5,691,317,795,590,0.950
150,9,783,306,877,569,0.950
150,4,563,325,684,586,0.950
150,25,1162,315,1241,645,0.950
150,12,508,216,586,463,0.950
150,21,319,255,383,402,0.950
151,1,967,272,1179,719,0.950
151,3,247,272,335,488,0.950
151,5,693,317,795,590,0.950
151,9,784,305,872,569,0.950
151,4,564,326,684,586,0.950
151,12,511,217,579,463,0.950
151,21,320,255,384,403,0.950
151,27,616,249,700,435,0.950
152,1,968,272,1179,719,0.950
152,3,248,272,335,487,0.950
152,5,706,316,795,584,0.950
152,9,784,305,871,569,0.950
152,4,565,323,688,587,0.950
152,12,514,216,578,463,0.950
152,21,320,255,385,403,0.950
152,27,619,246,702,434,0.950
153,1,968,271,1181,719,0.950
153,3,248,272,337,488,0.950
153,5,702,316,795,583,0.950
153,9,783,305,868,569,0.950
153,4,565,322,689,587,0.950
153,12,515,216,581,462,0.950
153,21,321,255,386,403,0.950
153,26,1214,297,1279,471,0.950
154,1,969,271,1181,719,0.950
154,3,249,272,337,487,0.950
154,5,697,316,807,584,0.950
154,9,784,305,862,568,0.950
154,4,564,322,688,588,0.950
154,12,518,216,590,462,0.950
154,21,321,255,386,403,0.950
154,25,1159,310,1278,694,0.950
155,1,969,271,1183,720,0.950
155,3,249,272,338,487,0.950
155,9,782,305,862,568,0.950
155,4,564,325,688,586,0.950
155,12,519,215,591,461,0.950
155,21,321,255,387,403,0.950
156,1,970,271,1183,719,0.950
156,3,248,272,339,489,0.950
156,9,782,305,863,568,0.950
156,4,565,325,691,587,0.950
156,12,521,217,589,459,0.950
156,21,321,255,387,404,0.950
156,5,694,314,847,588,0.950
157,1,971,270,1183,719,0.950
157,3,249,273,340,490,0.950
157,9,782,305,865,568,0.950
157,4,567,321,691,587,0.950
157,12,521,217,593,458,0.950
157,21,321,254,387,403,0.950
157,5,694,313,844,588,0.950
158,1,971,270,1183,718,0.950
158,3,248,275,341,490,0.950
158,9,783,305,868,569,0.950
158,4,566,323,693,588,0.950
158,12,522,218,592,455,0.950
158,21,322,255,387,403,0.950
158,5,694,311,840,589,0.950
159,1,972,269,1184,718,0.950
159,3,250,276,341,488,0.950
159,9,782,305,869,568,0.950
159,4,567,325,694,588,0.950
159,12,524,219,595,455,0.950
159,21,323,255,387,402,0.950
159,5,694,310,841,590,0.950
160,1,972,269,1181,718,0.950
160,3,259,278,342,486,0.950
160,9,784,305,865,568,0.950
160,4,567,323,695,587,0.950
160,12,524,214,597,450,0.950
160,21,323,256,388,402,0.950
160,5,694,310,842,590,0.950
161,1,973,268,1183,717,0.950
161,3,264,276,343,485,0.950
161,9,784,304,864,568,0.950
161,4,568,323,698,587,0.950
161,21,323,256,389,402,0.950
161,5,695,311,801,587,0.950
161,25,1172,307,1279,719,0.950
162,1,972,268,1184,718,0.950
162,3,266,274,344,483,0.950
162,9,785,304,864,568,0.950
162,4,569,324,701,587,0.950
162,21,323,256,389,402,0.950
162,5,696,311,797,589,0.950
162,25,1195,310,1280,718,0.950
163,1,973,268,1185,718,0.950
163,3,268,273,345,483,0.950
163,9,786,305,864,568,0.950
163,4,570,328,703,586,0.950
163,21,323,255,389,403,0.950
163,5,700,311,802,587,0.950
163,25,1191,321,1280,718,0.950
164,1,973,268,1186,718,0.950
164,3,267,271,346,481,0.950
164,9,786,305,866,568,0.950
164,4,571,328,703,587,0.950
164,21,323,255,389,411,0.950
164,5,707,311,801,588,0.950
164,25,1193,335,1280,717,0.950
164,27,654,247,727,426,0.950
165,1,973,267,1187,718,0.950
165,3,272,270,348,475,0.950
165,9,786,305,867,568,0.950
165,4,571,327,703,590,0.950
165,21,324,255,389,410,0.950
165,5,710,312,802,587,0.950
165,25,1192,353,1280,716,0.950
165,27,657,248,730,431,0.950
166,1,973,267,1186,717,0.950
166,3,274,270,347,473,0.950
166,9,787,305,868,568,0.950
166,4,572,330,703,590,0.950
166,21,324,256,390,411,0.950
166,5,712,312,803,587,0.950
166,25,1174,308,1279,717,0.950
166,27,662,247,732,428,0.950
167,1,973,267,1186,717,0.950
167,3,273,270,352,473,0.950
167,9,789,305,868,568,0.950
167,4,569,329,703,590,0.950
167,5,715,313,803,587,0.950
167,25,1172,310,1279,716,0.950
168,1,973,268,1187,718,0.950
168,3,272,270,352,473,0.950
168,9,788,305,868,568,0.950
168,4,568,327,704,590,0.950
168,5,716,313,800,585,0.950
168,25,1171,306,1279,718,0.950
169,1,973,268,1187,718,0.950
169,3,274,271,352,473,0.950
169,9,784,305,868,568,0.950
169,4,570,325,703,587,0.950
169,5,717,314,796,583,0.950
169,25,1170,306,1279,718,0.950
169,28,0,480,62,716,0.950
169,27,667,242,736,422,0.950
170,1,973,268,1187,718,0.950
170,3,275,270,353,472,0.950
170,9,785,305,868,568,0.950
170,4,571,325,703,587,0.950
170,5,716,314,796,584,0.950
170,25,1171,306,1279,719,0.950
170,28,0,459,79,717,0.950
171,1,973,268,1187,718,0.950
171,3,276,272,354,472,0.950
171,9,785,306,868,568,0.950
171,4,572,328,705,588,0.950
171,5,717,314,796,583,0.950
171,25,1169,303,1279,719,0.950
171,28,0,449,89,711,0.950
172,1,973,268,1187,718,0.950
172,3,275,273,355,472,0.950
172,9,785,306,868,569,0.950
172,4,574,328,705,587,0.950
172,5,717,313,797,582,0.950
172,25,1169,303,1279,719,0.950
172,28,0,440,96,697,0.950
173,1,973,268,1188,717,0.950
173,3,275,275,357,472,0.950
173,9,785,306,867,569,0.950
173,4,574,330,705,589,0.950
173,5,717,313,800,583,0.950
173,25,1168,304,1279,719,0.950
173,28,0,430,104,703,0.950
174,1,973,268,1188,717,0.950
174,3,274,276,358,473,0.950
174,9,784,306,867,569,0.950
174,4,574,328,706,588,0.950
174,5,718,313,798,582,0.950
174,25,1168,306,1279,719,0.950
174,28,0,427,109,713,0.950
174,27,670,245,740,425,0.950
175,1,974,268,1188,717,0.950
175,3,274,275,360,473,0.950
175,9,784,307,867,569,0.950
175,4,573,328,707,587,0.950
175,5,720,315,797,582,0.950
175,25,1168,305,1279,719,0.950
175,28,0,423,111,714,0.950
175,27,674,246,742,428,0.950
176,1,974,268,1188,717,0.950
176,3,278,276,361,474,0.950
176,9,787,306,868,569,0.950
176,4,575,328,707,586,0.950
176,5,721,315,798,580,0.950
176,25,1168,309,1279,719,0.950
176,28,0,418,114,715,0.950
176,27,674,247,741,423,0.950
177,1,975,268,1188,717,0.950
177,3,282,277,361,475,0.950
177,9,788,307,869,569,0.950
177,4,577,326,708,587,0.950
177,5,721,317,801,586,0.950
177,25,1169,308,1279,719,0.950
177,28,0,422,115,715,0.950
177,27,675,246,743,424,0.950
178,1,975,268,1188,717,0.950
178,3,283,277,364,476,0.950
178,9,788,307,869,569,0.950
178,4,579,328,708,587,0.950
178,5,724,315,800,578,0.950
178,25,1171,311,1279,719,0.950
178,28,0,429,115,716,0.950
178,27,677,248,743,423,0.950
178,29,360,311,402,422,0.950
179,1,975,268,1189,718,0.950
179,3,285,277,366,475,0.950
179,9,787,308,870,569,0.950
179,4,580,328,709,587,0.950
179,5,722,316,801,583,0.950
179,25,1174,311,1279,719,0.950
179,28,0,431,114,716,0.950
179,27,678,253,744,426,0.950
179,29,363,307,412,422,0.950
180,1,976,270,1191,718,0.950
180,3,287,276,372,473,0.950
180,9,785,308,871,570,0.950
180,4,581,328,709,587,0.950
180,5,723,317,804,582,0.950
180,25,1180,309,1279,719,0.950
180,28,0,426,113,715,0.950
181,1,976,270,1192,718,0.950
181,3,289,275,373,472,0.950
181,9,782,308,871,570,0.950
181,4,582,330,709,587,0.950
181,5,723,317,804,580,0.950
181,25,1183,311,1279,719,0.950
181,28,0,413,111,714,0.950
182,1,977,270,1193,719,0.950
182,3,291,270,374,470,0.950
182,9,777,308,873,571,0.950
182,4,582,328,710,587,0.950
182,5,713,317,804,576,0.950
182,25,1185,316,1279,719,0.950
182,28,0,372,109,712,0.950
182,27,684,246,747,423,0.950
183,1,978,270,1194,719,0.950
183,3,292,268,379,467,0.950
183,9,777,309,874,571,0.950
183,4,583,326,711,587,0.950
183,5,728,317,805,575,0.950
183,25,1188,310,1279,719,0.950
183,28,0,372,108,713,0.950
184,1,978,270,1196,718,0.950
184,3,290,269,374,464,0.950
184,9,780,309,876,572,0.950
184,4,583,325,712,588,0.950
184,5,731,318,807,577,0.950
184,25,1192,429,1279,718,0.950
184,28,0,363,106,712,0.950
185,1,979,269,1196,718,0.950
185,3,294,270,378,462,0.950
185,9,782,308,875,569,0.950
185,4,583,326,714,588,0.950
185,5,733,319,809,577,0.950
185,25,1193,434,1279,717,0.950
185,28,0,359,104,711,0.950
186,1,980,268,1197,718,0.950
186,3,296,269,382,461,0.950
186,9,788,307,875,569,0.950
186,5,735,319,816,576,0.950
186,28,0,347,102,713,0.950
186,29,379,307,444,423,0.950
186,27,693,242,753,417,0.950
187,1,980,269,1198,718,0.950
187,3,301,269,385,458,0.950
187,9,787,307,876,569,0.950
187,5,735,319,816,575,0.950
187,28,0,324,103,712,0.950
187,29,383,308,447,420,0.950
187,27,694,238,753,413,0.950
187,4,585,322,715,590,0.950
187,25,1189,302,1279,720,0.950
188,1,980,268,1198,718,0.950
188,3,308,269,391,457,0.950
188,9,784,307,877,569,0.950
188,5,737,320,814,575,0.950
188,28,0,310,102,713,0.950
188,29,384,303,450,424,0.950
188,27,695,235,754,413,0.950
188,4,586,321,716,589,0.950
188,25,1189,312,1279,720,0.950
189,1,980,268,1196,719,0.950
189,3,308,268,390,456,0.950
189,9,786,307,877,569,0.950
189,5,738,320,816,577,0.950
189,28,0,299,103,714,0.950
189,29,388,297,455,420,0.950
189,27,696,238,755,414,0.950
189,4,586,323,716,589,0.950
189,25,1189,316,1279,720,0.950
190,1,981,269,1198,719,0.950
190,3,310,265,390,456,0.950
190,9,788,307,878,569,0.950
190,5,739,320,816,579,0.950
190,28,0,285,104,714,0.950
190,29,396,299,458,421,0.950
190,27,696,242,757,419,0.950
190,4,586,321,717,589,0.950
190,25,1184,319,1279,720,0.950
191,1,981,269,1197,719,0.950
191,3,309,263,390,457,0.950
191,9,790,307,887,569,0.950
191,5,739,321,818,581,0.950
191,28,0,285,104,716,0.950
191,29,403,296,459,418,0.950
191,27,699,238,756,414,0.950
191,4,587,322,718,589,0.950
191,25,1181,316,1279,719,0.950
192,1,983,269,1199,719,0.950
192,3,312,262,391,456,0.950
192,9,794,307,886,570,0.950
192,5,739,322,817,584,0.950
192,28,0,284,105,717,0.950
192,29,412,294,462,415,0.950
192,27,700,236,756,415,0.950
192,4,587,317,718,590,0.950
192,25,1178,319,1279,720,0.950
193,1,983,269,1199,719,0.950
193,3,314,263,391,456,0.950
193,9,799,307,886,569,0.950
193,5,736,322,817,584,0.950
193,28,0,286,111,716,0.950
193,29,422,289,465,414,0.950
193,27,702,238,758,415,0.950
193,4,587,317,718,590,0.950
193,25,1175,319,1278,716,0.950
194,1,983,269,1198,719,0.950
194,3,316,262,390,456,0.950
194,9,798,307,895,569,0.950
194,5,735,322,817,581,0.950
194,28,0,284,118,716,0.950
194,29,430,288,467,412,0.950
194,27,702,238,760,415,0.950
194,4,587,313,719,590,0.950
194,25,1178,314,1278,715,0.950
195,1,983,269,1198,719,0.950
195,3,316,263,391,456,0.950
195,9,797,307,891,569,0.950
195,5,737,322,816,580,0.950
195,28,0,286,125,716,0.950
195,29,435,289,471,410,0.950
195,27,701,238,762,418,0.950
195,4,587,314,719,590,0.950
195,25,1181,307,1278,714,0.950
196,1,983,268,1196,719,0.950
196,3,321,262,395,455,0.950
196,9,797,307,890,569,0.950
196,5,728,322,818,582,0.950
196,28,0,283,134,716,0.950
196,29,440,290,474,410,0.950
196,4,588,308,718,590,0.950
196,25,1181,307,1279,713,0.950
197,1,982,268,1195,719,0.950
197,3,322,261,395,454,0.950
197,9,798,307,887,569,0.950
197,5,727,323,818,583,0.950
197,28,0,284,143,717,0.950
197,29,442,287,482,410,0.950
197,4,588,314,719,590,0.950
197,25,1188,306,1279,710,0.950
198,1,981,269,1195,719,0.950
198,3,325,260,395,453,0.950
198,9,798,307,889,569,0.950
198,5,724,323,820,583,0.950
198,28,0,285,150,716,0.950
198,29,445,293,487,411,0.950
198,4,588,320,719,589,0.950
199,1,981,269,1193,719,0.950
199,3,326,260,396,453,0.950
199,9,797,307,888,569,0.950
199,5,716,321,820,588,0.950
199,28,0,282,159,716,0.950
199,29,446,294,491,407,0.950
199,4,587,318,720,589,0.950
199,31,1228,428,1279,714,0.950
200,1,980,270,1192,718,0.950
200,3,325,259,401,451,0.950
200,9,797,306,887,569,0.950
200,5,715,321,822,588,0.950
200,28,0,281,168,716,0.950
200,4,587,320,720,588,0.950
200,31,1228,427,1279,712,0.950
200,25,1195,304,1276,613,0.950
201,1,980,270,1192,718,0.950
201,3,325,259,402,452,0.950
201,9,798,307,888,569,0.950
201,5,721,322,821,585,0.950
201,28,0,279,175,716,0.950
201,4,587,316,720,588,0.950
201,31,1228,423,1279,708,0.950
201,29,445,302,509,409,0.950
202,1,979,269,1192,717,0.950
202,3,326,258,405,451,0.950
202,9,797,307,885,569,0.950
202,5,714,321,822,588,0.950
202,28,0,278,179,716,0.950
202,4,586,320,720,589,0.950
202,31,1227,423,1279,707,0.950
202,29,446,302,513,409,0.950
203,1,979,269,1190,717,0.950
203,3,328,260,406,446,0.950
203,9,797,307,884,569,0.950
203,5,716,322,821,585,0.950
203,28,0,277,183,715,0.950
203,4,585,321,719,589,0.950
203,31,1226,421,1279,707,0.950
203,29,448,298,516,408,0.950
204,1,978,269,1189,717,0.950
204,3,331,259,407,445,0.950
204,9,796,306,880,569,0.950
204,5,716,322,820,582,0.950
204,28,0,277,188,715,0.950
204,4,584,323,719,588,0.950
204,31,1223,421,1279,708,0.950
204,29,452,298,515,408,0.950
205,1,978,268,1190,717,0.950
205,3,336,260,407,443,0.950
205,9,796,307,880,569,0.950
205,5,731,322,821,580,0.950
205,28,0,278,191,717,0.950
205,4,581,325,685,590,0.950
205,31,1221,431,1279,707,0.950
205,29,460,300,520,406,0.950
206,1,978,267,1190,718,0.950
206,3,337,259,408,442,0.950
206,9,795,307,882,569,0.950
206,5,714,322,819,582,0.950
206,28,0,280,192,718,0.950
206,4,582,325,719,588,0.950
206,31,1219,435,1279,707,0.950
206,29,467,298,523,404,0.950
207,1,977,267,1190,717,0.950
207,3,338,260,411,441,0.950
207,9,795,307,887,570,0.950
207,5,717,322,818,581,0.950
207,28,0,281,192,717,0.950
207,4,583,324,719,588,0.950
207,31,1218,440,1279,707,0.950
207,29,474,296,526,402,0.950
207,32,581,326,666,589,0.950
208,1,977,267,1192,717,0.950
208,3,337,262,414,440,0.950
208,9,796,307,881,569,0.950
208,5,714,321,817,583,0.950
208,28,0,281,194,717,0.950
208,4,582,326,719,587,0.950
208,31,1216,440,1279,708,0.950
208,29,486,297,528,400,0.950
208,32,580,327,666,590,0.950
208,25,1195,316,1279,613,0.950
209,1,977,266,1191,717,0.950
209,3,340,261,417,440,0.950
209,9,796,307,882,569,0.950
209,5,714,320,818,586,0.950
209,28,0,285,195,717,0.950
209,4,580,325,719,586,0.950
209,31,1214,437,1279,708,0.950
209,29,488,295,537,400,0.950
